Date,User,Capitec_Tweets
2022-12-30 10:09:10+00:00,Sisipho_Gcanga,@CapitecBankSA Bhod.
2022-12-30 10:08:06+00:00,TheMan13797027,"@sa_lottery @FNBSA @CapitecBankSA @StandardBankZA @AbsaSouthAfrica The lowest probability to win this from all the other banks &amp; Ithuba app/web that won this previously; 
Ithuba app/web 
Tyme bank. 

The bank that never won this;
African Bank"
2022-12-30 10:07:08+00:00,CapitecBankSA,@PJena101 Please send us a private message for us to request your information. This will enable us to do an escalation to the App team.
2022-12-30 10:06:54+00:00,CapitecBankSA,"@DlomoMiso Hi Miso, please send us a private message with your ID number for us to check if there is an active incident."
2022-12-30 10:06:24+00:00,PJena101,@CapitecBankSA https://t.co/bSMdKgNVey
2022-12-30 10:05:39+00:00,DlomoMiso,Money investagation from the 7th of December proof documents submitted yet funds not https://t.co/WPnq4v6C2z i look like i have money that i must not use @CapitecBankSA
2022-12-30 10:05:00+00:00,tauyamoe,@sa_lottery @FNBSA @CapitecBankSA @StandardBankZA @AbsaSouthAfrica How are winners notified?
2022-12-30 10:04:04+00:00,CapitecBankSA,@PJena101 Please send us a private message for us to request your information. This will enable us to do an escalation to the App team.
2022-12-30 10:03:23+00:00,CapitecBankSA,@Sisipho_Gcanga Kindly elaborate.
2022-12-30 10:03:18+00:00,PJena101,@CapitecBankSA Android version 9
2022-12-30 10:02:55+00:00,DlomoMiso,Hi @CapitecBankSA so now im tracking my incident reports for the money withheld on my account it says no incident reported in the last 3o days!!! Good people is it my breathe capitec wants ???
2022-12-30 10:02:18+00:00,CapitecBankSA,@PJena101 We require the version of the operating system and not whether it is IOS or Android.
2022-12-30 10:01:20+00:00,Sisipho_Gcanga,@CapitecBankSA Ok. I just have one question; wtf does the word “immediate” mean to u?
2022-12-30 10:00:31+00:00,mavhungapat,@CapitecBankSA No i haven't complained about it at the branch
2022-12-30 10:00:22+00:00,sa_lottery,"Congratulations to 18 Banking App #DlalaMoreWinaMore winners who won R25,000 each this week after playing on the @FNBSA, @CapitecBankSA, @StandardBankZA, and @AbsaSouthAfrica banking apps. https://t.co/Zr9qbBspaT"
2022-12-30 09:59:40+00:00,CapitecBankSA,@PJena101 Which operating system does your device use?
2022-12-30 09:59:02+00:00,CapitecBankSA,"@Sisipho_Gcanga Hi there, Capitec to Capitec payments reflect almost immediately. An immediate payment can take upto 4 hours to reflect. We do require more details of the issue that you are experiencing, kindly elaborate."
2022-12-30 09:58:39+00:00,PJena101,@CapitecBankSA Has left the branch took forever to get her to install the app. But I will go back with my daughter cause the last part of activating her card was left but I don't want to waste another hour an working
2022-12-30 09:56:57+00:00,PJena101,@CapitecBankSA Was trying to open an account since 9am at your Woodmead branch had to leave and still on a 5G enabled WiFi it's still failing to download the app
2022-12-30 09:55:59+00:00,CapitecBankSA,"@oO_Rob_oO Hi there, immediate payments will reflect immediately, however, it can take up to 4 hours."
2022-12-30 09:55:12+00:00,CapitecBankSA,@PJena101 The App is stable and no error have been reported. Are you currently at the Woodmead branch with a consultant?
2022-12-30 09:54:39+00:00,PJena101,@CapitecBankSA No error just keep looping with Pending https://t.co/6ZyyzmPCVO
2022-12-30 09:53:46+00:00,PJena101,@CapitecBankSA just keep showing pending https://t.co/WO80CucH8x
2022-12-30 09:53:27+00:00,CapitecBankSA,@PJena101 Is it only reflecting a pending error?
2022-12-30 09:52:28+00:00,PJena101,@CapitecBankSA WiFi and even I tried it on Android phone
2022-12-30 09:52:16+00:00,skombandlela1,@CapitecBankSA I have made an immediate payment from African bank to a Capitec account it's not reflecting
2022-12-30 09:51:03+00:00,CapitecBankSA,"@PJena101 Hi Biggaz, is she downloading it with mobile data or Wifi?"
2022-12-30 09:50:16+00:00,PJena101,@CapitecBankSA is there a problem with downloading your app? My daughter been trying to download but just show pending even at your banking hall in Woodmead
2022-12-30 09:49:36+00:00,Sisipho_Gcanga,"@CapitecBankSA  Made an immediate payment to @CapitecBankSA from absa and nothing. Then made to FNB, it reflected immediately, sent from FNB to @CapitecBankSA and still nothing. Uwoah."
2022-12-30 09:44:16+00:00,Trex00733335,@CapitecBankSA @MabsNobuhle @CapitecBankSA i sent two immediate transfers to my Capitec account and there’s nothing in my account i didn’t even get a notification
2022-12-30 09:39:23+00:00,CapitecBankSA,@MabsNobuhle Kindly DM us.
2022-12-30 09:39:01+00:00,Deepak21g,@StandardBankZA @DityroLekola Immediate Payment made fron From standard bank to @CapitecBankSA
2022-12-30 09:36:23+00:00,MabsNobuhle,@CapitecBankSA Yes!
2022-12-30 09:36:06+00:00,CapitecBankSA,@MabsNobuhle Was your balance affected on both days?
2022-12-30 09:35:34+00:00,MabsNobuhle,"@CapitecBankSA Heban. I made an online purchase last week and my account was debited, then the same transaction goes off this morning, how sway? How?"
2022-12-30 09:33:25+00:00,CapitecBankSA,"@DityroLekola Hi Ty, have you followed up with the external bank on the transfer?"
2022-12-30 09:32:04+00:00,CapitecBankSA,@MabsNobuhle Did you check your bank statement to see if the funds were debited twice?
2022-12-30 09:30:54+00:00,MabsNobuhle,@CapitecBankSA Online purchase
2022-12-30 09:30:32+00:00,CapitecBankSA,@MabsNobuhle What type of transaction is it?
2022-12-30 09:29:05+00:00,MabsNobuhle,@CapitecBankSA My account got double a double transaction on something I bought and I can’t reverse the second transaction.
2022-12-30 09:28:45+00:00,CapitecBankSA,"@SesHerself Hi there, please confirm from which bank to which bank is the transfer from?"
2022-12-30 09:26:32+00:00,CapitecBankSA,"@Naledi_E_Ntle Hi Nalz, what time was the payment done?"
2022-12-30 09:22:01+00:00,Naledi_E_Ntle,"@CapitecBankSA I am transferring money from my Absa bank app to the capitec app (Immediate payment)
But it’s not reflecting on my capitec app.. any reason why???"
2022-12-30 09:12:51+00:00,SesHerself,Hi @CapitecBankSA I made an immediate payment into my Capitec Bank Account an hour ago &amp; it still hasn’t cleared
2022-12-30 09:05:00+00:00,TMC26181795,@LebohangBokako @CapitecBankSA
2022-12-30 09:03:12+00:00,CapitecBankSA,"@Refilwe_Mokgatl Hi there, your tweet is concerning. We would like to take a closer look into your situation, kindly DM us."
2022-12-30 09:00:46+00:00,CapitecBankSA,"@Smaseko4 Hi there, how can we help?"
2022-12-30 09:00:36+00:00,CapitecBankSA,"@MabsNobuhle Hi there, how can we help?"
2022-12-30 08:56:13+00:00,MabsNobuhle,@CapitecBankSA Ngicela imali yami singabhorani pliz
2022-12-30 08:49:45+00:00,MsShude,@CapitecBankSA @tiredoft1sapp I am also having same issue
2022-12-30 08:32:32+00:00,immaculate_s_,@CapitecBankSA how does this makes sense to you: Transactions not yet been processed on your account: yet you still need proof for the funds to be refunded back to the client's account?  the proof is right under your f*ng 💉 noses. Who's the account? Capitec!!
2022-12-30 08:30:34+00:00,CapitecBankSA,"@tiredoft1sapp Hi Devlin, what time was the payment done?"
2022-12-30 08:29:59+00:00,tiredoft1sapp,@CapitecBankSA are there delays on your side? Made immediate payment to capitec and it is not reflecting capitec side. Usually instant.
2022-12-30 08:23:57+00:00,janmhlongo,@CapitecBankSA Entered
2022-12-30 08:15:20+00:00,ntebo_marei,The most useless bank @CapitecBankSA
2022-12-30 08:03:57+00:00,manthibo_daby,@seoke_sergeant @CapitecBankSA Diya bhora
2022-12-30 08:00:52+00:00,ah_sanda,@ZukiSpofana @CapitecBankSA Has it reflected now ?? @ZukiSpofana because I also have a similar thing
2022-12-30 07:53:54+00:00,seoke_sergeant,@manthibo_daby @CapitecBankSA Eish debit order at this time ke heart attack 🤞
2022-12-30 07:50:14+00:00,manthibo_daby,"@seoke_sergeant @CapitecBankSA Hee monna, ake sana chelete I can't afford another debit order https://t.co/1qspxbXZWq"
2022-12-30 07:48:47+00:00,manthibo_daby,@Samluthango @CapitecBankSA Yes yes 💛 on!
2022-12-30 07:46:26+00:00,tate_sam,"So, @CapitecBankSA , is this the type of employees you have.? https://t.co/mzLqJ8knFG"
2022-12-30 07:42:28+00:00,KwenaManaks,@Madam_PB @CapitecBankSA
2022-12-30 07:41:23+00:00,seoke_sergeant,@manthibo_daby @CapitecBankSA Lol ke stress fela after this 🤣😂😂 https://t.co/yyA30jT1Cx
2022-12-30 07:34:06+00:00,Samluthango,@CapitecBankSA @manthibo_daby Rakgadi..........
2022-12-30 07:20:27+00:00,CapitecBankSA,"@manthibo_daby Hi Rakgadi, please send us the details of your query via a private message for us to assist."
2022-12-30 07:13:57+00:00,LuckyKunene2024,"@CapitecBankSA

""here's your November banking summary :

Interest earned: R1.13
Total bank fees paid R154.30""

@CapitecBankSA is a expensive bank, you better off getting a cheque account with flat rates at the tree bank."
2022-12-30 07:10:27+00:00,manthibo_daby,"@CapitecBankSA le sa nyako mbhora, le tsere chelete ka do 17 Dec and now this? https://t.co/PnVRquTLms"
2022-12-30 07:09:15+00:00,Teyza100,@CapitecBankSA No worries. But I am not calling the bank with my own airtime nor going to any branch with my own petrol..I don't have money for such
2022-12-30 07:07:50+00:00,CapitecBankSA,@Teyza100 Please respond via the same thread in order to assist as efficiently as possible.
2022-12-30 07:06:51+00:00,Teyza100,@CapitecBankSA But u expect me to call the bank. Aren't you ?
2022-12-30 07:06:17+00:00,CapitecBankSA,"@Teyza100 Hi @Teyza100, we have responded to your private message. Please respond via the same thread in order to assist as efficiently as possible."
2022-12-30 07:04:57+00:00,sb_boutiique_,@Madam_PB @CapitecBankSA @OfficialSASSA
2022-12-30 07:02:05+00:00,Teyza100,@CapitecBankSA someone tried to do an online purchase on my card n I stopped https://t.co/dFi1v9bMHQ I have a bank charge of R125 or more and to get it I must use my own airtime to get it back. Fraud after fraud. I am leaving this bank
2022-12-30 06:59:18+00:00,CapitecBankSA,"@Loot_92 Alternatively, you may withdraw at external ATMs for only R2 more, and request cash back at till points at fee of only R1.75 :-)

Link: https://t.co/uL2blEbeFI"
2022-12-30 06:58:56+00:00,CapitecBankSA,"@Loot_92 Hi there, thank you for the positive feedback. Happy client, happy bank :-) 
Capitec is on a constant mission to increase our ATM network throughout the country. However, this does take time. In the meantime, please use our ATM locator to locate the ATM closest to you."
2022-12-30 06:57:27+00:00,Loot_92,"@CapitecBankSA KwaDwesi Branch in Gqeberha is so quick and efficient, staff is so nice and very knowledgeable about their services. Just wish this Branch could get more ATMs outside. Otherwise exceptional service from them."
2022-12-30 06:25:55+00:00,CapitecBankSA,"@Masibul13993334 Hi @Masibul13993334, please DM us so that we may best assist."
2022-12-30 06:21:12+00:00,Masibul13993334,"@CapitecBankSA On the 13th December someone sent me an ewallet of R450, guess what only R50 came out until today I don't know what happened to the rest of the money. Capitec is a scam masquerading as a financial service provider🚮"
2022-12-30 05:58:19+00:00,sam_brawler,"@Madam_PB Would definitely love working at @Eskom_SA 
@TelkomZA @FNBSA @CocaCola @CapitecBankSA"
2022-12-30 05:55:01+00:00,_Genu,"@CapitecBankSA Oh dear, okay thanks."
2022-12-30 05:20:09+00:00,CapitecBankSA,"@MphanyaNandipha You pay zero data fees when using our App, here's some insight as to how data free App usage works: 
1.Your data is switched on (even if depleted). 
2. Your phone has an active status with the network. 
Depending on your network provider."
2022-12-30 04:35:25+00:00,CapitecBankSA,"@mavhungapat Hi Livhuwani, we are sorry to learn about your experience. Please confirm if you have been to the branch to report your bank card issue."
2022-12-30 04:34:28+00:00,CapitecBankSA,"@GivenRedhorn Hi @GivenRedhorn, we regret learning of your negative App experience. We would like to troubleshoot the matter, please DM us."
2022-12-30 04:28:05+00:00,MphanyaNandipha,"@CapitecBankSA The same thing keeps happening, over o and over again. No data, no access, well atleast for me! I wouldn't just tweet that now, would I?"
2022-12-30 04:26:27+00:00,KayViolet5,@Madam_PB @CapitecBankSA please
2022-12-30 04:13:00+00:00,CapitecBankSA,"@_Genu Hi @_Genu, due to security measures, a branch visit is required."
2022-12-30 04:03:54+00:00,CapitecBankSA,"@siphiwemsibi_ Hi @siphiwemsibi_, is it a normal debit order or is it a Debi Check?"
2022-12-30 00:35:55+00:00,malobisamkhonza,@CapitecBankSA Iam unable to access it! It states that Pple Pay does not support Capitec Bank
2022-12-29 23:42:04+00:00,aphelele_pele,@Madam_PB @CapitecBankSA 😥😥
2022-12-29 23:12:07+00:00,GivenRedhorn,"@CapitecBankSA it's been full 3 days having no access to my app , what an inconvenience 😑👎"
2022-12-29 22:00:45+00:00,mavhungapat,@CapitecBankSA must take us serious. Your cards are pure rubbish; you forget it in direct sunlight for two minutes it just melts and lose its shape. https://t.co/LlrjMInKsX
2022-12-29 21:14:13+00:00,ZikalalaFaith,"@Madam_PB @FNBSA, @AbsaSouthAfrica, @CapitecBankSA, @StandardBankZA, @Nedbank currently at Old Mutual doing a learnership for a PFA (Personal Financial Advisor) would love to join the group."
2022-12-29 20:47:32+00:00,RefilweSeboko,@CapitecBankSA
2022-12-29 20:29:03+00:00,_Genu,"My cell phone banking option is blocked, do i need to go to the bank or can i call? @CapitecBankSA"
2022-12-29 19:48:12+00:00,siphiwemsibi_,@TelkomZA ID LIKE TO STOP A DEBIT ORDER FROM TELKOM THAT HAPPENS ON THE 25TH OF EVERY MONTH. @CapitecBankSA PLEASE ASSIT ME. OR SHOULD I GO TO A BRANCH?
2022-12-29 19:45:29+00:00,CapitecBankSA,"@MphanyaNandipha @MphanyaNandipha everything ok? 👀
You keep posting this every few days...
You DO NOT need data to use our App. For more info, check out other responses to your same post...over and over again..."
2022-12-29 19:41:08+00:00,Njabs_mhlongo,@Mathekgane_Eric @SSFootball @CapitecBankSA Yeah
2022-12-29 19:33:38+00:00,MphanyaNandipha,@CapitecBankSA app needs data to access it and they lied about  the this change! !! 😭😭😭😭😭
2022-12-29 19:29:44+00:00,__KingCyrus,@Madam_PB @CapitecBankSA @AdaptITSA @StandardBankZA @Discovery_SA @AngloAmericanZA @ExxaroMTBacadem
2022-12-29 19:27:43+00:00,__KingCyrus,@Madam_PB @CapitecBankSA 🥹
2022-12-29 18:49:32+00:00,CapitecBankSA,"@Rofhiwa94429627 •          Beneficiary Name: Client Name 
•          Beneficiary Account number: Client’s Capitec account number 
•          Beneficiary Bank: Capitec Bank 
•          Reference Field: Reason for payment IBAN number: 470010"
2022-12-29 18:49:30+00:00,CapitecBankSA,"@Rofhiwa94429627 Hi @Rofhiwa94429627, should you wish to make an international transfer to a Capitec Bank account, you will need to use the following details: 

•          Swift Code of the Intermediary bank: LISAZAJJ 
•          Swift Code for Capitec (field 57A): CABLZAJJ"
2022-12-29 18:46:48+00:00,Rofhiwa94429627,"@CapitecBankSA @ShangeMonde hii, I am looking for IBAN number"
2022-12-29 18:43:55+00:00,CapitecBankSA,"@Mmories92 Hi Maruma, it all looks above board at a glance. 👀
But lets chat via DM, we want to make sure we are on the same page ❤️"
