Date,User,ABSA_Tweets
2022-12-13 14:17:44+00:00,Duchess_Xolly,@SibPhakSA @AbsaSouthAfrica Lool thank you
2022-12-13 14:17:44+00:00,Ronnie33966481,@AbsaSouthAfrica #i can swipe more food at any store around!!! And purchase each store with 200r
2022-12-13 14:17:38+00:00,cofeelover12,@AbsaSouthAfrica I want to buy food for our holiday this dezemba with absa winnings #WeDoMoreWednesdays #ICanWithAbsa 🥳✨️🙏🏼🙏🏼
2022-12-13 14:17:31+00:00,cofeelover12,@AbsaSouthAfrica I want to buy food for our holiday this dezemba with absa winnings #WeDoMoreWednesdays #ICanWithAbsa 🏖🏖🏝👌🏼👌🏼
2022-12-13 14:17:09+00:00,cofeelover12,@AbsaSouthAfrica I want to buy food for our holiday this dezemba with absa winnings #WeDoMoreWednesdays #ICanWithAbsa 🍊🍊
2022-12-13 14:17:04+00:00,cofeelover12,@AbsaSouthAfrica I want to buy food for our holiday this dezemba with absa winnings #WeDoMoreWednesdays #ICanWithAbsa 💜💜
2022-12-13 14:16:58+00:00,cofeelover12,@AbsaSouthAfrica I want to buy food for our holiday this dezemba with absa winnings #WeDoMoreWednesdays #ICanWithAbsa 💚
2022-12-13 14:16:51+00:00,cofeelover12,@AbsaSouthAfrica I want to buy food for our holiday this dezemba with absa winnings #WeDoMoreWednesdays #ICanWithAbsa
2022-12-13 14:13:05+00:00,SibPhakSA,@Duchess_Xolly @AbsaSouthAfrica I told you'd win one day. Congratulations.
2022-12-13 14:11:57+00:00,Sabie1985,"@AbsaSouthAfrica I will buy groceries for my family.
#ICanWithAbsa"
2022-12-13 14:11:48+00:00,Nush029,"@AbsaSouthAfrica Not just mine but it will make my kids Dezemba @AbsaSouthAfrica with fun activities and outing 
#ICanWithAbsa"
2022-12-13 14:09:14+00:00,Chiae_SA,"@AbsaSouthAfrica I'd use the winnings to buy groceries for Christmas. 🙏🙏

#ICanWithAbsa
#WeDoMoreWednesdays"
2022-12-13 14:03:49+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️😁🤩💛🤩❣️💙🤎
2022-12-13 14:03:44+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️💛😬♥️💙🤎
2022-12-13 14:03:40+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️😁❣️💙💓
2022-12-13 14:03:36+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️👍💓👍♥️🤎
2022-12-13 14:03:32+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️💙👍💙♥️🤎♥️
2022-12-13 14:03:27+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️🤩👍💜🤎💜
2022-12-13 14:03:23+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️❣️👍💜💙
2022-12-13 14:03:17+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️😁💙💜🤎
2022-12-13 14:03:13+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️💓👍💜
2022-12-13 14:03:01+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️😁🤩🤎💜
2022-12-13 14:02:55+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️😁❣️🤎❣️
2022-12-13 14:02:51+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️🙂💙🙂
2022-12-13 14:02:30+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️🤎♥️🙂♥️🤎
2022-12-13 14:02:25+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️💜♥️💜
2022-12-13 14:02:19+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️♥️♥️♥️♥️
2022-12-13 14:02:15+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️♥️♥️♥️♥️♥️
2022-12-13 14:02:12+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️💛💛💛
2022-12-13 14:02:08+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️💁‍♀️😬❣️💜
2022-12-13 14:02:04+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️💜🤎💙
2022-12-13 14:02:00+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️😁💛♥️
2022-12-13 14:01:53+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️👍🤩🙂
2022-12-13 14:01:50+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️♥️♥️
2022-12-13 14:01:35+00:00,Lerato14e,@AbsaSouthAfrica I’ll take my family to eat out at a restaurant since they never had it🙂 #WeDoMoreWednesdays #ICanWithAbsa ♥️
2022-12-13 13:58:34+00:00,maria_ramokolo,@sa_lottery @AbsaSouthAfrica @StandardBankZA @FNBSA @CapitecBankSA @tymebankza Done #DlalaMoreWinaMore https://t.co/AG7rNHA0LD
2022-12-13 13:57:49+00:00,Gloria7913,@AbsaSouthAfrica I would buy a pressured  Cooker to cook those delicious  festive  meals. #ICanWithAbsa
2022-12-13 13:53:00+00:00,dearest_boy,@AbsaSouthAfrica @ToyotaSA Just waiting for mine absa...
2022-12-13 13:50:23+00:00,Bongani96818771,@AbsaSouthAfrica Groceries #ICanWithAbsa
2022-12-13 13:47:30+00:00,itsTyronePrins,"@AbsaSouthAfrica Use a portion of the money to go on a beach trip, the rest, buy household goods  #ICanWithAbsa #ICanWithAbsa"
2022-12-13 13:47:03+00:00,letona_mainguy,"@AbsaSouthAfrica I will use my it to pay my outstanding fees
#ICanWithAbsa."
2022-12-13 13:46:08+00:00,AndreaNaude1,@AbsaSouthAfrica At last
2022-12-13 13:43:54+00:00,RefilweSeboko,"@AbsaSouthAfrica #wedomorewednesdays
#ICanWithAbsa"
2022-12-13 13:43:17+00:00,RefilweSeboko,@AbsaSouthAfrica I want buy my little brother Christmas clothes 😭
2022-12-13 13:42:42+00:00,zanale2m,"@AbsaSouthAfrica I will buy grocery  for Christmas 
#WeDoMoreWednesdays 
#IcanWithAbsa"
2022-12-13 13:42:28+00:00,sefakof,"@AbsaSouthAfrica @Jennytikal #ICanWithAbsa
I will take my family out to the park for a wonderful picnic day.."
2022-12-13 13:40:48+00:00,prabz4lyf,@AbsaSouthAfrica Well I will definitely be spoiling my dad and brother with lots of home cooked meals - So grocerie shopping is on me #WeDoMoreWednesdays #ICanWithAbsa 😇😍❤️ @SandyMhlanga86
2022-12-13 13:40:08+00:00,paile2016,"@AbsaSouthAfrica I will buy rechargeable bulbs and powerbank for my cellphone during this loadshedding so I can beat it loadshedding and enjoy Dezemba
#ICanWithAbsa
#WeDoMoreWednesdays https://t.co/xJjKDdVrgB"
2022-12-13 13:36:25+00:00,VictorS65968475,@AbsaSouthAfrica I will use my winnings to pay for school fees for my boys next year #ICanWithAbsa
2022-12-13 13:35:50+00:00,AudreyHumbu,@AbsaSouthAfrica I will buy groceries for my family #ICanWithAbsa
2022-12-13 13:27:38+00:00,Malwandladrake4,"@AbsaSouthAfrica I will definitely buy my Son school uniforms for next year his going to start  Grade R
#ICanWithAbsa"
2022-12-13 13:25:46+00:00,AndrePito_1992,"@AbsaSouthAfrica I would use my winnings for fuel for my roadtrip to the sunny city of Durban🌞🌞🌞
#WeDoMoreWednesdays
#ICanWithAbsa"
2022-12-13 13:25:22+00:00,musicmaniacXR,"@AbsaSouthAfrica I would love to visit sun city should I win #WeDoMoreWednesdays

🧡🧡🧡"
2022-12-13 13:25:19+00:00,musicmaniacXR,"@AbsaSouthAfrica I would love to visit sun city should I win #WeDoMoreWednesdays

🖤🖤🖤"
2022-12-13 13:25:09+00:00,musicmaniacXR,"@AbsaSouthAfrica I would love to visit sun city should I win #WeDoMoreWednesdays

😍😍😍"
2022-12-13 13:25:01+00:00,musicmaniacXR,"@AbsaSouthAfrica I would love to visit sun city should I win #WeDoMoreWednesdays

💚💚💚"
2022-12-13 13:24:23+00:00,musicmaniacXR,"@AbsaSouthAfrica I would love to visit sun city should I win #WeDoMoreWednesdays

🤞🤞🤞"
2022-12-13 13:24:14+00:00,musicmaniacXR,"@AbsaSouthAfrica I would love to visit sun city should I win #WeDoMoreWednesdays

🫡🫡🫡"
2022-12-13 13:24:08+00:00,musicmaniacXR,"@AbsaSouthAfrica I would love to visit sun city should I win #WeDoMoreWednesdays

🫠🫠🫠"
2022-12-13 13:24:05+00:00,musicmaniacXR,"@AbsaSouthAfrica I would love to visit sun city should I win #WeDoMoreWednesdays

🥰🥰🥰"
2022-12-13 13:21:52+00:00,DivineOfficio,@AbsaSouthAfrica    Absa Sasolburg customer service 🚮🚮🚮🚮
2022-12-13 13:20:32+00:00,IdahMorapama,"@AbsaSouthAfrica I will buy electricity and groceries
#ICanWithAbsa
#WeDoMoreWednesdays"
2022-12-13 13:20:20+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

☺️💙💕"
2022-12-13 13:19:54+00:00,CyhlezGcwabe,@AbsaSouthAfrica I’m going to save the money so that I can throw my a daughter a party in February #WeDoMoreWednesdays #ICanWithAbsa https://t.co/Oua05sDWcs
2022-12-13 13:19:30+00:00,AbsaSouthAfrica,"@beemayaba Hi Banele, we sincerely apologise for your loss and service experience. It saddens us to hear about your frustrations, and we want to urgently resolve this matter. Please DM us your ID, and contact details. https://t.co/Y91Sa2GD66"
2022-12-13 13:19:07+00:00,AbsaSouthAfrica,"Congratulations to the final 2 of 5 Toyota Starlets winners. 🔥💃🏾
We wish you many safe journeys ahead.
Make festive easier with Absa and @ToyotaSA. 
 
#AbsaSummerOfICan https://t.co/xLPQOBHDDf"
2022-12-13 13:18:54+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

🤩💚😍"
2022-12-13 13:18:51+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💘😁💯"
2022-12-13 13:18:48+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💌💌💌"
2022-12-13 13:18:45+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

❤️❤️❤️"
2022-12-13 13:18:42+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💗💗💗"
2022-12-13 13:18:40+00:00,willoways,"@AbsaSouthAfrica I'm going to buy food, Aome christmas Pudding for my little ones and make this christmas the merriest one to them ! @AbsaSouthAfrica
#ICanWithAbsa https://t.co/rm9R2oJmiC"
2022-12-13 13:18:38+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💕💕💕"
2022-12-13 13:18:35+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💟💟💟"
2022-12-13 13:18:32+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

🤞🤞🤞"
2022-12-13 13:18:29+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

😍😍😍"
2022-12-13 13:18:26+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💋💋💋"
2022-12-13 13:18:22+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💙💙💙"
2022-12-13 13:18:19+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💯💯💯"
2022-12-13 13:18:16+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

😃😃😃"
2022-12-13 13:18:12+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💚💚💚"
2022-12-13 13:18:09+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

🫡🫡🫡"
2022-12-13 13:18:06+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

😁😁😁"
2022-12-13 13:18:01+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💝💝💝"
2022-12-13 13:17:57+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

☺️☺️☺️"
2022-12-13 13:17:52+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

🤩🤩🤩"
2022-12-13 13:17:39+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💘💘💘"
2022-12-13 13:17:36+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

🫠🫠🫠"
2022-12-13 13:17:33+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

🥰🥰🥰"
2022-12-13 13:17:28+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

😇😇😇"
2022-12-13 13:17:25+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💖💖💖"
2022-12-13 13:17:12+00:00,beemayaba,"I am writing this as now I am not getting proper feedback on the last call made between myself and @AbsaSouthAfrica 

South Africa kindly help me"
2022-12-13 13:16:41+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💓💓💓"
2022-12-13 13:16:38+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

😉😉😉"
2022-12-13 13:16:34+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa
💜💜💜"
2022-12-13 13:16:28+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

💛💛💛"
2022-12-13 13:16:23+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

🧡🧡🧡"
2022-12-13 13:16:20+00:00,LovelyMeLady,"@AbsaSouthAfrica Will give my kids happy days at the beach and pools #ICanWithAbsa

🖤🖤🖤"
2022-12-13 13:15:37+00:00,TheMan13797027,"@sa_lottery @AbsaSouthAfrica @StandardBankZA @FNBSA @CapitecBankSA @tymebankza The Ithuba National Lottery platforms have the lowest probability to win a jackpot.
The banking apps have additional fees (between R2 and R3) per transaction."
2022-12-13 13:15:15+00:00,LindiweMotau4,"@AbsaSouthAfrica I'm going to buy food,share with family and friends hang out chill #ICanWithAbsa"
2022-12-13 13:14:18+00:00,LornsNkatha,@AbsaSouthAfrica I am buying  Christmas  groceries  #ICanWithAbsa
2022-12-13 13:14:07+00:00,beemayaba,When they called however running away from the recent call of November 2022. I am so surprised that it really happens even with big establishments like @AbsaSouthAfrica that when its time to pay out they give you the run around. The reason why I called them
2022-12-13 13:13:42+00:00,LindiweMotau4,@AbsaSouthAfrica It's also my hubby's birthday month and I would love to do something extra special for him so this extra cash would help me big time . #ICanWithAbsa #WeDoMoreWednesdays
2022-12-13 13:13:40+00:00,BritneyJoney,"@AbsaSouthAfrica #ICanWithAbsa  #WeDoMoreWednesdays Christmas groceries, this year have been tough since I'm unemployed having good food for Christmas will be the best gift this year. @AbsaSouthAfrica"
2022-12-13 13:12:57+00:00,AaronGush100,"@AbsaSouthAfrica I will just buy school stationary so that in January when schools reopen I don't have stress and now I can enjoy my December in peace
#wedomorewednesdays"
2022-12-13 13:12:01+00:00,beemayaba,@AbsaSouthAfrica I have requested for a senior to call me so they can explain in detail why the lady I spoke to confirmed the benefit amount I had applied for online is different yo the payouts. @AbsaSouthAfrica has been running away from me by saying they told me in April
2022-12-13 13:11:24+00:00,Siphiwo7,@AbsaSouthAfrica @AbsaSouthAfrica #WeDoMoreWednesdays #ICanWithAbsa I will contribute it towards a local charity to my area so that they can also enjoy the festive season just like other people!
2022-12-13 13:10:25+00:00,Phumi41,@AbsaSouthAfrica #ICanWithAbsa I will spend on the less fortunate kids that I know and buy them school shoes 👟
2022-12-13 13:10:11+00:00,Audrey_Plaatjie,"@AbsaSouthAfrica I will buy rechargeable light for my moms house it saddens me when she just sits in the darkness , these lights will brighten her festive season #ICanWithAbsa"
2022-12-13 13:08:50+00:00,joyi_eric16,@AbsaSouthAfrica I would buy groceries  for my family. #ICanWithAbsa
2022-12-13 13:08:45+00:00,HonourableMamma,@AbsaSouthAfrica I'm buying toys for the kids #ICanWithAbsa
2022-12-13 13:08:17+00:00,beemayaba,I called @AbsaSouthAfrica to confirm the benefit amount and was confirmed over the phone by the absa agent which I requested for the conversation to be sent via email also which I am still waiting for up until today. On the call I spoke to a Xhosa lady
