Date,User,FNB_Tweets
2022-12-28 10:24:50+00:00,EBinglis,"Join me, @KFMza and @FNBSA at Camps Bay Beach between 11:00 am and 12:00 pm on Thursday 29 December 2022 for some sun☀, sea🌊 AND the chance to win🤑

Visit https://t.co/KH2UaXKaBA for more info and details on the FNB Beach Clean-up #FNBCashFreeSummer
Ts &amp; Cs apply https://t.co/rfhgn909GO"
2022-12-28 10:24:47+00:00,Sheny_Market,@FNBSA your customer service at rosebank is really very poor.
2022-12-28 10:24:20+00:00,bokamoso_mokone,@ecr9495 eWallet is my favourite easy to use #FNBCashFreeSummer @FNBSA
2022-12-28 10:24:05+00:00,Sheny_Market,@FNBSA imagine. Waiting to make a call from the only Chat Toby’s phone at Rosebank. Waiting time over 30 minutes. Very frustrated customer ahead of me. Very poor service
2022-12-28 10:23:31+00:00,bokamoso_mokone,eWallet is my favourite easy to use #FNBCashFreeSummer @FNBSA @Heart1049FM
2022-12-28 10:22:58+00:00,bokamoso_mokone,eWallet is my favourite easy to use #FNBCashFreeSummer @FNBSA @KFMza
2022-12-28 10:22:17+00:00,Tsholo_Moeti,@FNBSA #LoveFNB
2022-12-28 10:15:36+00:00,Anthony75544461,@FNBSA #LoveFNB
2022-12-28 10:15:27+00:00,Anthony75544461,@FNBSA #LoveFNB
2022-12-28 10:15:17+00:00,Anthony75544461,@FNBSA #LoveFNB
2022-12-28 10:09:27+00:00,LulamaRafana73,"eWallet is my favourite way to get paid
#FNBCashFreeSummer
@KFMza @FNBSA"
2022-12-28 10:09:22+00:00,Katlego_Leko,@Cmphiwe_Inkosi @Loco_FiestaZA @FNBSA @CapitecBankSA Bruh I just noticed now CBankSA
2022-12-28 10:07:59+00:00,Erv_ZA,"@KFMza @FNBSA Easy, convenient and safe way to make payments on a daily is making use of the FNB App making use of the ewallet function whether it is send or receiving money. @KFMza @FNBSA #FNBCashFreeSummer"
2022-12-28 10:07:18+00:00,dkpeall,"@FNBSA tried to get my son’s account unfrozen via secure chat before Xmas, still not done, called today 30mins on hold and I gave up. https://t.co/bagimlZUAC"
2022-12-28 10:04:30+00:00,SeighQueenie,"My favourite way to get paid on FNB is through ewallet, its so simple and it saves me time. @947  @FNBSA 
#FNBCashFreeSummer https://t.co/6pggMEoDCB"
2022-12-28 10:03:13+00:00,selahled,@FNBSA call centre agents are clueless… my goodness !
2022-12-28 09:58:05+00:00,BackStageCiki,@FNBSA #LoveFNB
2022-12-28 09:52:49+00:00,lungisaverse,My favourite way to use FNB pay is sending ewallets to my little sister whenever she asks me for money! 😂 #FNBCashFreeSummer @947 @FNBSA 💙
2022-12-28 09:46:19+00:00,IamPercyvel,"@KFMza @FNBSA eWallet so convenient and quick to everyone. 

@KFMza  #FNBCashFreeSummer"
2022-12-28 09:44:31+00:00,Ruthayzia_23,"@KFMza @FNBSA @KFMza #FNBCashFreeSummer eWallet is my favourite payment method because it is super easy, fast and very convenient."
2022-12-28 09:44:06+00:00,khanya_mthembu,"@KFMza @FNBSA eWallet

#FNBCashFreeSummer 
@FNBSA @KFMza"
2022-12-28 09:44:02+00:00,khanya_mthembu,"@KFMza @FNBSA eWallet
#FNBCashFreeSummer 
@FNBSA @KFMza"
2022-12-28 09:43:33+00:00,BackStageCiki,"@KFMza @FNBSA Instant Payment
#FNBCashFreeSummer"
2022-12-28 09:42:58+00:00,SMShelembs,"@KFMza @FNBSA eWallet
#FNBCashFreeSummer 
@FNBSA @KFMza"
2022-12-28 09:42:26+00:00,Shaun95264344,"#FNBCashFreeSummer @Heart1049FM  and @FNBSA

My favourite way to receive or make payments is to use Geo Payments... https://t.co/q7T4FK7epf"
2022-12-28 09:41:18+00:00,SMoketse,@FNBSA #LoveFNB
2022-12-28 09:41:10+00:00,candicepitro,"@KFMza @FNBSA My favourite way of paying for many goods, especially online is using the FNB virtual card. I can create one with ease and not be worried about my actual card details being stolen. #FNBCashFreeSummer  🌞🌞🌞"
2022-12-28 09:40:20+00:00,NephiphidiMercy,@FNBSA @SMoketse #LoveFNB
2022-12-28 09:39:31+00:00,Papirazz,"@KFMza @FNBSA My favourite way to pay nor getting getting paid with FNB Pay has to be the E-Wallet as it is very convenient at your fingertips as you can also enjoy the convenience of swiping 💳 instead of withdrawing. 😉 
@KFMza
@FNBSA
#FNBCashFreeSummer https://t.co/am8jF7vxGO"
2022-12-28 09:39:30+00:00,BackStageCiki,"@KFMza @FNBSA Instant Payment
#FNBCashFreeSummer"
2022-12-28 09:38:50+00:00,ncuthwa90,@KFMza @FNBSA eWallet so convenient and quick to everyone. 😁 @KFMza  #FNBCashFreeSummer
2022-12-28 09:37:35+00:00,BackStageCiki,@FNBSA #LoveFNB
2022-12-28 09:36:58+00:00,King_LS69,"@KFMza @FNBSA My favourite way to get paid or send money  is via E-wallet. It's easy , fast , safe &amp; convenient.

#FNBCashFreeSummer."
2022-12-28 09:36:53+00:00,King_LS69,"@KFMza @FNBSA My favourite way to get paid or send money  is via E-wallet. It's easy , fast , safe &amp; convenient.

#FNBCashFreeSummer"
2022-12-28 09:31:59+00:00,kutuledavidmoga,@EugeneMt Im leaving fnb @FNBSA im joining you my brother.....
2022-12-28 09:31:59+00:00,Bheki_Nyathi,@Ludidi___ @FNBSA @Discovery_SA I have opened a Discovery and Tyme bank mfo
2022-12-28 09:31:03+00:00,SelaniePillay7,"@Heart1049FM I prefer Ewallet with @FNBSA
INSTANT ✅
EASY ✅
SECURE✅
 #FNBCashFreeSummer  @Heart1049FM https://t.co/udNLHq7cig"
2022-12-28 09:30:16+00:00,Letlapa_OnAir,@Heart1049FM @FNBSA eWallet is the way to go @FNBSA @Heart1049FM ❤️🌞💛 #FNBCashFreeSummer
2022-12-28 09:26:25+00:00,AlletaLettie,@FNBSA #LoveFNB
2022-12-28 09:26:01+00:00,AlletaLettie,@FNBSA #LoveFNB
2022-12-28 09:25:40+00:00,AlletaLettie,@FNBSA #LoveFNB
2022-12-28 09:22:47+00:00,ecr9495,"Join @DannyGuselli at Thompson Beach 🏖️ Ballito today and tomorrow for a chance to win some amazing prizes with @FNBSA 

#DannyGuselliOnECR #FNB https://t.co/kFePYIfTqg"
2022-12-28 09:20:47+00:00,Michell72567612,"@KFMza @FNBSA #FNBCashFreeSummer 

Most definitely E wallet it's very easy hassle free and convenient to use...

FNB is the way to go!

@KFMza 
@FNBSA"
2022-12-28 09:18:22+00:00,SA_Yug_Patriots,"They are using @FNBSA account for their day to day  prostitution business transactions, they are undetected because it's registered as a massage therapy."
2022-12-28 09:17:53+00:00,Gracee004,@FNBSA I went to fnb mall at tembisa and I was assisted by Naphtalie Motanyane ...and the service was very excellent
2022-12-28 09:17:44+00:00,SADI_DLOMO,@Loco_FiestaZA @FNBSA 🤣 Awazi lutho.
2022-12-28 09:17:07+00:00,Shibu052,My favourite way to pay is using FNB Virtual Card it safe to use and user friendly. I recently taught my grandmother about it and she understood it easily #FNBCashFreeSummer @FNBSA @KFMza
2022-12-28 09:17:05+00:00,ArewaNhlapo,E-wallet is one of my favourite ways to pay or get payed it's fast and convenient   #FNBCashFreeSummer @FNBSA @KFMza https://t.co/vQXtczDXUf
2022-12-28 09:16:57+00:00,Shibu052,@KFMza @FNBSA My favourite way to pay is using FNB Virtual Card it safe to use and user friendly. I recently taught my grandmother about it and she understood it easily #FNBCashFreeSummer @FNBSA @KFMza
2022-12-28 09:15:06+00:00,DaniliaPillay,@FNBSA #LoveFNB
2022-12-28 09:14:31+00:00,Cmphiwe_Inkosi,@Loco_FiestaZA @FNBSA That's why I left that sh*t🚮🚮...and @CapitecBankSA is slowly following in it's footsteps
2022-12-28 09:11:04+00:00,MoMoabi4,"@EugeneMt My relationship with @FNBSA ended 15 years ago, I have no regrets leaving them."
2022-12-28 09:06:51+00:00,silvaefoxx,That is exactly my fairytale with @FNBSA ..i am at peace ever since i left such a bank😎😎😎😎
2022-12-28 09:03:39+00:00,mel_prop,@KFMza @FNBSA Ewallet def! #FNBCashFreeSummer  @KFM  @FNBSA.
2022-12-28 09:03:30+00:00,CandiceDXi,@Loco_FiestaZA @FNBSA Their charges are outrageous. Move to @Discoverybank and you will know just how much you charges are. My bank charges are 140r a month
2022-12-28 09:00:27+00:00,Leeann56833872,"@Heart1049FM @MaryRLedwaba #JustTap is my Absolute Favourite Way to Pay 😎
#FNBCashFreeSummer 
@FNBSA
@Heart1049FM https://t.co/U5hROGXl1N"
2022-12-28 09:00:23+00:00,leekay_sarah,@FNBSA Thank  for the information #LOVEFNB
2022-12-28 09:00:03+00:00,KFMza,"Join us and @FNBSA at Camps Bay Beach between 11:00 am and 12:00 pm on Thursday 29 December 2022 for some sun☀, sea🌊 AND the chance to win🤑

Visit https://t.co/HbJWcytBxS for more info and details on the FNB Beach Clean-up #FNBCashFreeSummer
Ts &amp; Cs apply https://t.co/YbpiPwORMJ"
2022-12-28 08:57:56+00:00,Loco_FiestaZA,FNB is a scam. Yes @FNBSA you a  scam. https://t.co/DiwedgCBdk
2022-12-28 08:57:46+00:00,Leeann56833872,"#JustTap is my Absolute Favourite Way to Pay 😎
#FNBCashFreeSummer
@FNBSA 
@ecr9495 https://t.co/MQj3cNYilj"
2022-12-28 08:53:01+00:00,Leeann56833872,"@Heart1049FM 
@FNBSA 
#FNBCashFreeSummer 
#JustTap is my Absolute Favourite Way to Pay 😎 https://t.co/XXMrZxu7Ip"
2022-12-28 08:52:26+00:00,Lyndacomps,@FNBSA #LoveFNB
2022-12-28 08:52:15+00:00,Lyndacomps,@FNBSA #LoveFNB
2022-12-28 08:51:06+00:00,Lyndacomps,@FNBSA Awesome Thank you @FNBSA #LoveFNB ❤️❤️❤️❤️❤️❤️
2022-12-28 08:47:50+00:00,yamkelampini,@FNBSA #LoveFNB
2022-12-28 08:44:06+00:00,Littleroc02,@FNBSA #LoveFNB 😍👍
2022-12-28 08:41:28+00:00,RaymarnoOli,@947 @FNBSA Favourite way to pay with @FNBSA Is through eWallet. Makes everything so much easier and faster. Using a cell number is extremely convenient. #FNBCashFreeSummer https://t.co/Cvq5uhfVzR
2022-12-28 08:35:44+00:00,Logan59602237,@ecr9495 @FNBSA #FNBCashFreeSummer transfer
2022-12-28 08:35:00+00:00,Lebohang999,@FNBSA #LoveFNB
2022-12-28 08:34:47+00:00,Lebohang999,@FNBSA #LoveFNB
2022-12-28 08:34:41+00:00,SSorhosho,@FNBSA Can you please fix this error message when we withdraw ewallet  please we stuck with our monies in your atm guys pls pls pls siyacela
2022-12-28 08:34:32+00:00,Lebohang999,@FNBSA #LoveFNB
2022-12-28 08:34:11+00:00,JosephKgatle100,@FNBSA #LoveFNB
2022-12-28 08:29:55+00:00,GilbertBopape,@FNBSA #LoveFNB
2022-12-28 08:29:22+00:00,Glynis89549097,@KFMza @FNBSA E-wallet for me so easy and convenient there's no better way to say it #FNBCashFreeSummer @KFMza @FNBSA
2022-12-28 08:25:17+00:00,FNBSA,"Access emergency support in your pocket via GuardMe on the FNB App 📲 
Find out more here: https://t.co/lIiZ9Ok5wt 
#LoveFNB"
2022-12-28 08:25:17+00:00,FNBSA,"Keeps kids safe: 
📞Teach children your cell number. 
👀 Don't leave kids unattended under any circumstance.
👫 Hold your children when crossing roads or moving through crowds. 
#LoveFNB"
2022-12-28 08:25:16+00:00,FNBSA,"Prevent break-ins and theft by ensuring all windows and doors are locked at all times 🔐 and keep your valuables out of sight. 
#LoveFNB"
2022-12-28 08:25:16+00:00,FNBSA,"Upon arrival at your holiday destination find and save the contact numbers for all emergency services 🚑 🚨👮
#LoveFNB"
2022-12-28 08:25:15+00:00,FNBSA,"While you're away on holiday be sure to keep you and your family safe at all times. Here are some safety tips to consider 😉
#LoveFNB https://t.co/eZ4ixYeTqe"
2022-12-28 08:24:12+00:00,ProfesaThom,@ecr9495 @FNBSA Ke kopa eWallet #FNBCashFreeSummer
2022-12-28 08:23:33+00:00,igneciousmhlon1,"@ecr9495 
@FNBSA 
#FNBCashFreeSummer 
Instant payment"
2022-12-28 08:22:58+00:00,CataHairCombs,"@FNBSA Could you please explain why you require all this personal info from me? 

I understand that address info is necessary for FICA, but the rest? https://t.co/B0n0r5tnEB"
2022-12-28 08:19:41+00:00,ruthlessness363,@FNBSA #LoveFNB
2022-12-28 08:08:31+00:00,molefaneK,@sa_lottery @FNBSA @EFFSouthAfrica 2024 when you take power pls consider dealing with this phanda scam
2022-12-28 08:00:09+00:00,Apricot76603491,@tsanwi @FNBSA @MEB40122141 @Galela15505225 @IKEKHUMALO2 I've share to all my groups t. Thanx
2022-12-28 07:57:49+00:00,Happiness22_021,@FNBSA #LoveFNB
2022-12-28 07:54:43+00:00,HattinghEdmund,@Heart1049FM My favorite way to pay and to get paid is via ewallet since its convenient and fast #FNBCashFreeSummer  @FNBSA
2022-12-28 07:54:32+00:00,AmeliaW17265350,"@Heart1049FM eWallet has to be my favorite because it is so easy and convenient to use.
#FNBCashFreeSummer @Heart1049FM @FNBSA 😃"
2022-12-28 07:54:00+00:00,AmeliaW17265350,"@Heart1049FM eWallet has to be my favorite because it is so easy and convenient to use.
#FNBCashFreeSummer @Heart1049FM @FNBSA"
2022-12-28 07:50:02+00:00,AmeliaW17265350,"@947 @FNBSA eWallet has to be my favorite because it is so easy and convenient to use.
#FNBCashFreeSummer @947 @FNBSA 🥰"
2022-12-28 07:49:00+00:00,AmeliaW17265350,"@947 @FNBSA eWallet has to be my favorite because it is so easy and convenient to use.
#FNBCashFreeSummer @947 @FNBSA 😁"
2022-12-28 07:36:47+00:00,tsanwi,@FNBSA Failure to do this will leave me no choice but take this issue to the media and court. #putsouthafricafirst @MEB40122141 @Galela15505225 @IKEKHUMALO2 @Apricot76603491
2022-12-28 07:36:15+00:00,Anthony75544461,@FNBSA #LoveFNB
2022-12-28 07:36:06+00:00,Anthony75544461,@FNBSA #LoveFNB
2022-12-28 07:34:54+00:00,tsanwi,@FNBSA I'm very disappointed with your Thohoyandou branch who made my mom of 70 yrs to sign a cellphone contract under duress which she is not using and have never used. Please set up an appointment for me with the Bank manager tomorrow at Thohoyandou branch to remedy this situation.
2022-12-28 07:30:59+00:00,Jimmy384212881,@FNBSA #LoveFNB
2022-12-28 07:29:32+00:00,MaryRLedwaba,Tap2Pay is my favourite way to get paid or pay it helps me save more @ecr9495  #FNBCashFreeSummer @FNBSA https://t.co/ImbItFntH2
2022-12-28 07:24:33+00:00,TydoThat,@FNBSA @Rb__sa when can we expect our vouchers?
2022-12-28 07:10:26+00:00,denise_tf,"@jozifm #FNBCashFreeSummer Tap to pay is my winning option when I go shopping, easy, safe and convenient @FNBSA https://t.co/pQckbRiX1G"
2022-12-28 07:09:44+00:00,excusemyfacade,😂 @FNBSA please check on your younger brother
2022-12-28 07:09:40+00:00,SMoketse,@FNBSA #LoveFNB
2022-12-28 07:09:16+00:00,denise_tf,@Heart1049FM scan to pay and tap to pay is my winning options when I go shopping #FNBCashFreeSummer @FNBSA https://t.co/Ccn5O6yc4B
2022-12-28 07:08:26+00:00,denise_tf,@ecr9495 #FNBCashFreeSummer @FNBSA Tap to pay and scan to pay is my winning option when I go shopping https://t.co/xzm219o9Dd
2022-12-28 07:07:22+00:00,denise_tf,@947 #FNBCashFreeSummer @FNBSA Winning option is tap to pay or scan to pay when I go shopping https://t.co/Mkiuat93m5
2022-12-28 07:03:20+00:00,jamokgala,@FNBSA #LoveFNB
2022-12-28 07:01:35+00:00,MoshidiSalome,@FNBSA #LoveFNB
2022-12-28 07:00:42+00:00,HendriccahM,@FNBSA #LoveFNB
2022-12-28 07:00:09+00:00,MrBobbyV,"@EugeneMt @FNBSA only offers you credit when you need it,  FNB is no longer the same.  I just dragging my feet to move.  But you did yourself a favor by moving"
2022-12-28 07:00:00+00:00,FNBSA,"Our global solutions make it easier for you to travel in comfort, transact anywhere overseas, invest globally and also protect your offshore assets. Speak to your FNB Private Advisor for advice that evolves with the needs of you and your family.

#FNBPrivateBanking #LoveFNB"
2022-12-28 06:57:59+00:00,Curvey_Blue,"@FNBSA how long does it take to close the credit card? I paid the settlement on the 13nth of Dec and asked for it to be closed, it's the 28th today and all l hear is.. The acc is in the process of being closed. Come month end l don't want stories"
2022-12-28 06:55:50+00:00,linda_dewee,"@ecr9495 @FNBSA #FNBCashFreeSummer
FNB eWallet to pay or get paid."
2022-12-28 06:55:27+00:00,GolekaneMoela,FNB Tap to Pay with Virtual Card it’s convenient and safe to use #FNBCashfreesummer @Heart1049FM @FNBSA
2022-12-28 06:55:19+00:00,GolekaneMoela,FNB Tap to Pay with Virtual Card it’s convenient and safe to use #FNBCashfreesummer @Heart1049FM @FNBSA
2022-12-28 06:51:04+00:00,matladi123,"@FNBSA you guys and poor service, bouncing people around is rediculous and annoying. At branch their so confused of my request what a shame"
2022-12-28 06:42:41+00:00,Leeann56833872,"@Heart1049FM 
@FNBSA 
FNB TAP &amp; PAY,is my favourite way of paying,This method is extremely safe,convenient and hassle free 😎
#FNBCashFreeSummer"
2022-12-28 06:32:46+00:00,lourensastemmet,"@FNBSA 
 I love 'Tap to Pay' using my Virtual Card. It has made my life so much easier! No more hassles of a wallet, just open the card on my phone or watch, tap and GO! #FNBCashFreeSummer 
@947"
2022-12-28 06:31:14+00:00,NdumisoMlangen6,"eWallet is my favourite #FNBCashFreeSummer @FNBSA
@ecr9495"
2022-12-28 06:30:56+00:00,Sara2Nice_,@FNBSA #LoveFNB
2022-12-28 06:20:10+00:00,FighterJabu,"@EugeneMt I’m thinking of leaving @FNBSA as well, customer service and customer care is almost nonexistent."
2022-12-28 06:18:03+00:00,lourensastemmet,"@FNBSA I love 'Tap to Pay' using my Virtual Card. It has made my life so much easier! No more hassles of a wallet, just open the card on my phone or watch, tap and GO! #FNBCashFreeSummer @947"
2022-12-28 06:15:15+00:00,MartieSchoeman,"@947 @FNBSA FNB Instant Payment works for me. 
#FNBCashFreeSummer  @947 and @FNBSA."
2022-12-28 06:10:37+00:00,ThabileSMhlungu,"@ecr9495 Ewallet is my favourite way to get paid #FNBCashFreeSummer  @FNBSA
🤞🤞🤞🫶😍💃🤩🥰❤️🥳🥳🥳🤩😍🎉💃💃 https://t.co/QDzwDd2aRZ"
2022-12-28 06:08:15+00:00,Ruthayzia_23,@947 @FNBSA I prefer e-Wallet services. @947 #FNBCashFreeSummer
2022-12-28 06:07:00+00:00,yamkelampini,"@ecr9495 @FNBSA #FNBCashFreeSummer 

Ewallet is my favorite way to get paid as there are no bank charges and do not require a bank account to receive money. 

@ecr9495 @FNBSA"
2022-12-28 06:05:36+00:00,Ruthayzia_23,@Heart1049FM I prefer e-Wallet services #FNBCashFreeSummer @FNBSA @Heart1049FM
2022-12-28 06:01:20+00:00,LEE_FLAV,"If there's one thing I love about FNB is innovativeness . I prefer getting paid via SpeedeeApp. It is convenient and cost-effective - anytime and anywhere.. No sign-up, monthly rental fees or hardware required. #FNBCashFreeSummer @FNBSA @947"
2022-12-28 06:01:13+00:00,LEE_FLAV,"@947 @FNBSA If there's one thing I love about FNB is innovativeness . I prefer getting paid via SpeedeeApp. It is convenient and cost-effective - anytime and anywhere.. No sign-up, monthly rental fees or hardware required. #FNBCashFreeSummer @FNBSA @947"
2022-12-28 05:57:34+00:00,IamThapelo,"@Heart1049FM @FNBSA eWallet is my fave to pay or get paid on the FNB App.
It's easy,instant and affordable money transfer service👌🏽👌🏽👌🏽,even my son agrees

#FNBCashFreeSummer https://t.co/3FJP9KTCBD"
2022-12-28 05:56:20+00:00,BlueSpicey,@ecr9495 @FNBSA I prefer Ewallet it's quick and convenient #FNBCashFreeSummer @ecr9495  @FNBSA
2022-12-28 05:54:33+00:00,Najuma65731390,@FNBSA #GrassrootsToGreatness #LoveFNB
2022-12-28 05:53:43+00:00,BlueSpicey,@KFMza @FNBSA I prefer Ewallet it's quick and convenient #FNBCashFreeSummer @KFMza  @FNBSA
2022-12-28 05:53:14+00:00,MananaMofokeng8,"@947 @FNBSA My favorite way with Fnb App is sending an ewallet to my younger brother whose at TUT ,it's very convenient and safe. It's a seamless option and can be used for any reason such as birthdays and LeftWalletAtHome etc so it helps alot
💚
#FNBCashFreeSummer💚💚....
 @947 
@FNBSA 💚"
