Date,User,Nedbank_Tweets
2022-12-28 22:17:38+00:00,Nedbank,"@kabo_za_ Hi Ms, 🙂

Kindly click on https://t.co/Jo7p0sC65U to find out more. You can also check out this link for more info on our bursaries : https://t.co/9J1xX75YKv💚"
2022-12-28 22:12:56+00:00,tendaimadziya,"@EugeneMt @Nedbank  is the most friendliest bank followed by @StandardBankZA , switching to those banks you will never go wrong."
2022-12-28 22:08:49+00:00,Nedbank,@Pakuru_Dziva Awesome 🙂
2022-12-28 22:04:00+00:00,Nedbank,@Ntwana_Tumi Kindly visit https://t.co/psShgoOQKU for available opportunities. Best of luck 💚
2022-12-28 22:03:44+00:00,Nedbank,@BikMaf1 Nedbank continues to invest in the recruitment and development of graduates with a view of establishing a talent pipeline of young people who will become future leaders and fill scarce skill roles within the organisation. He may find out more info here: https://t.co/wG5tlyZ3Hh 🙂
2022-12-28 22:02:48+00:00,Nedbank,@mshikaslindile 💚🙏
2022-12-28 21:57:12+00:00,Nedbank,"@_Siphe_Sihle_ We would love to have you joining us, Masandawana💚
When you are ready, just DM us."
2022-12-28 21:52:48+00:00,Nedbank,@godf18677 💚💚💚
2022-12-28 21:51:42+00:00,Xolane_Skoth,@EugeneMt @Nedbank im banking with you guys. Yall are the best. An i would like to be financed
2022-12-28 21:35:02+00:00,Nedbank,@tsmxx Thank you for choosing Nedbank 💚
2022-12-28 21:26:58+00:00,Nedbank,"@Ochen_Mp We will be waiting for you, Mpendulo 💚"
2022-12-28 21:23:46+00:00,Matolengweee,@Luxolo18461822 @EugeneMt @CapitecBankSA is just looting all our money with so many bank charges at the same time have a poor service of security.  I actually got hacked luckily I had no money in that account. @Nedbank seems the way just few accessible ATMs
2022-12-28 21:21:04+00:00,Matolengweee,"@EugeneMt I joined @Nedbank, just have not got a chance to pick up my bankcard yet. Happy with the comments about their service, defs the better choice."
2022-12-28 21:20:11+00:00,Nedbank,"@nelikm We are so very happy to hear that💚
#takeyourmoneyseriously"
2022-12-28 21:19:21+00:00,Nedbank,"@Ayo_Bhengu Hi Ayanda, please send us a private message with finer details so we can look into this further and assist."
2022-12-28 21:17:59+00:00,Nedbank,"@seapours That doesn't sound right please send us a private message with finer details of your concerns so we may assist further, we are always here to assist💚"
2022-12-28 21:14:03+00:00,Nedbank,"@Adelaide_Mashil Hi Adelaide, your feedback is truly concerning. 🙁 Please give us an opportunity to make things right, by DM us your details."
2022-12-28 21:12:23+00:00,Qengeba_J,@EugeneMt I left FNB a long time ago after I saw what a scam they are and how bad their service was now I'm very much happy with my @Nedbank
2022-12-28 21:09:40+00:00,Nedbank,@Bl1gp Please click here to view our investment accounts: https://t.co/GnLaaSfx4o💚
2022-12-28 21:08:01+00:00,Nedbank,"@Bl1gp Hi there, B. We would love to assist you further. Kindly DM us your details. 🙂"
2022-12-28 21:04:56+00:00,Savage_Cadre,"@Madam_PB @Nedbank Hi, I would like to join your Project Management team. Please let me know if you have any role for me."
2022-12-28 21:04:55+00:00,Nedbank,"@OnkemetseTlape Hi there Onke 😀
When you are ready for us, just send us a DM and we would love to welcome you the green family 💚"
2022-12-28 21:04:45+00:00,rebeccamaponya1,@Nedbank Buy stationery for school next year.💚#TakeYourMoneySeriously
2022-12-28 21:03:26+00:00,Nedbank,"@Saint_Stara Hi there Targarian💚
We are more than ready to welcome you to the Nedbank banking family. 

We are just a Dm away"
2022-12-28 21:02:41+00:00,gobamphe,"@nkabanhle1 @buti_mthembu1 @EugeneMt @Nedbank Got it, 🙏🏾"
2022-12-28 21:02:06+00:00,Nedbank,@SLolonga 🍕💚😊
2022-12-28 21:00:20+00:00,CyrilNotthepre1,@Madam_PB @Nedbank the call center in Umhlanga  Dbn kzn and they have rejected my application atleast more then 3times😔
2022-12-28 20:58:03+00:00,Nedbank,@Tumi_Speaking Please send us a private message with your details so we can look into this and assist further😊
2022-12-28 20:53:13+00:00,Pakuru_Dziva,@Nedbank Thank you. I will be in touch.
2022-12-28 20:52:36+00:00,JoanaLanga1,"@Precious_Kgwax2 @Madam_PB @Absa Rubbish bank that one. PLS stay way. Checkout @Nedbank , they are the best! Althoigh i dont work 4 them, i know many plp working there who are VERY HAPPY! Absa is net kaak, all their staff (black) want OUT!"
2022-12-28 20:52:28+00:00,Nonossie25,@Madam_PB @Nedbank as Project Coordinator  I hv Post Graduate Diploma in Project management been applying no luck 😫
2022-12-28 20:52:10+00:00,Nedbank,@IWandinika We would love to address any concerns and request you send us a private message with finer details so we can assist further💚
2022-12-28 20:47:10+00:00,gobamphe,"@nkabanhle1 @buti_mthembu1 @EugeneMt @Nedbank All banks are d same, Nedbank has its own challenges, &amp; more so, there are unhappy clients,"
2022-12-28 20:46:53+00:00,MrTeeks,"@FNBSA is doing everything it can to make me switch banks. I see it now. You’re making this real easy. 

Hello @Nedbank 👋🏾"
2022-12-28 20:46:21+00:00,Nedbank,@Lungelo09 We are just a message away should you need us and would love to have you💚
2022-12-28 20:45:49+00:00,Nedbank,@chatter_bree Kindly visit https://t.co/psShgoPoAs for available opportunities. Best of luck 💚
2022-12-28 20:44:52+00:00,gobamphe,"@nkabanhle1 @buti_mthembu1 @EugeneMt @Nedbank I know, however; sometimes it’s frustrating, the app will say accept or reject, u accept den it counts those seconds, when it gets to d end, it says failed, then make call for assistance, same thing, 🙃🙃,"
2022-12-28 20:43:59+00:00,mshikaslindile,"@EugeneMt @Nedbank  is the future!

The grass is greener💚"
2022-12-28 20:43:14+00:00,Nedbank,@PJV88366552 Good evening. Please accept our sincere apologies for the inconvenience caused 😞 We cannot locate you on our system using your Twitter handle name. Kindly send us a private message with your ID and contact number so we have this addressed for you.
2022-12-28 20:42:12+00:00,Nedbank,"@GMolemoshi Hi Gift, you will need to email your CV to our recruitment team at Jobs@Nedbank.co.za or visit https://t.co/psShgoOQKU for opportunities available. All the best 💚"
2022-12-28 20:38:19+00:00,Nedbank,@Ruv269 Thank you for taking the time to share this awesome feedback with us 💚
2022-12-28 20:38:03+00:00,Ntwana_Tumi,@Madam_PB @nedbank
2022-12-28 20:38:00+00:00,Nedbank,"@Imbalievents You can have a look at our account offering here: https://t.co/JOi8PsfCYL

Send us a DM when you're ready to switch 💚"
2022-12-28 20:37:41+00:00,BikMaf1,"@Madam_PB My younger brother just finished his economics degree and currently looking for an internship position in the banking sector @Nedbank, @standard Bank, @FNBSA  @CapitecBankSA, @Absa"
2022-12-28 20:37:05+00:00,Nedbank,"@sandy_sibalcool Hi Sandy, we're truly sorry to hear this, kindly send us a DM with your details so we may follow up on this for you and advise further 💚"
2022-12-28 20:36:48+00:00,Nedbank,@DreamWorxCeo Hello. What has happened to make you feel this way? Please send us a private message with all the details so we may address your concerns.
2022-12-28 20:36:24+00:00,gobamphe,"@buti_mthembu1 @EugeneMt @Nedbank Every day, the consultants in d back, dei go to lunch only one assisting more dan 4 clients, 2. D app on month end in d evening will say “currently no service”. At dat time one wants to access the bankin app, Joo! It’s so frustratin, u make a call to banker, it’s wkend call d 086"
2022-12-28 20:36:09+00:00,Nedbank,"@Faizel960315 please send us a private message with finer details of your concerns so we may assist further, we are always here to assist💚"
2022-12-28 20:35:02+00:00,Nedbank,"@snomatye35 You may qualify for our R200 cashback offer 🤑

You can find out more info here: https://t.co/7YjpejG6KT 

Send us a DM if you need more advice 😀 

Thank you for choosing us and sharing your positive feedback 🙌💚"
2022-12-28 20:34:24+00:00,nkabanhle1,@gobamphe @buti_mthembu1 @EugeneMt @Nedbank You do know what you can do that on the app?
2022-12-28 20:32:32+00:00,Nedbank,"@Pakuru_Dziva Pakuru, we would love to have you as one of clients 💚
We are a DM away!"
2022-12-28 20:32:18+00:00,Nedbank,@Makofane89 🙏💚
2022-12-28 20:31:01+00:00,gobamphe,"@buti_mthembu1 @EugeneMt @Nedbank All d banks are the same, if u want to know about Nedbank client experiences ask me, 1. Nedbank Arcadia branch in Pta, I’m a private bank client, but 4some services like putting a notice on my 32 days acc, I have to go to d branch &amp; que for over 1:30min waitin4 only 2 tellers,"
2022-12-28 20:29:41+00:00,Nedbank,@Iam_matome 💚💚
2022-12-28 20:29:02+00:00,Nedbank,"@Masilokk Hi there @Masilokk 💚, kindly click on the link for current vacancies on our careers Portal. https://t.co/psShgoOQKU Kindly note that all applications will need to be done via our careers portal. #BestOfLuck"
2022-12-28 20:28:17+00:00,Nedbank,@mendy_shozi Thank you for your positive feedback 🙂 Have a great evening further.
2022-12-28 20:27:44+00:00,Nedbank,"@KennyBhekeniya Hi there, Kennedy 💚
We are just a tweet away. Ready when you are."
2022-12-28 20:26:57+00:00,Nedbank,@Thabiso_kobedi3 Kindly visit https://t.co/psShgoOQKU for available opportunities. Best of luck 💚
2022-12-28 20:26:00+00:00,_Siphe_Sihle_,@EugeneMt I've been flirting with the idea of switching from useless and expensive @Absa and move to either @FNBSA  or @Nedbank .
2022-12-28 20:25:42+00:00,Nedbank,"@BoldTodd44 Hi Madzibaba, we are only a DM away to help. 🙌🙂"
2022-12-28 20:25:03+00:00,Nedbank,@Mcbayla Thank you for your positive feedback 🙂 Have a great evening further.
2022-12-28 20:24:25+00:00,Nedbank,@MrSicwebu 💚💚
2022-12-28 20:22:44+00:00,Nedbank,"@JackPhakathi1 Hi there, Jack. We are only a DM away to help you make the switch. 🙂"
2022-12-28 20:20:27+00:00,kbmorota,@Nedbank @anelisa_tuswa Give her the work without acting as if you care about her whilst you are not. Turn her life around by offering her a position
2022-12-28 20:20:15+00:00,Nedbank,"@JoeMackLee Come on over, JayJoe. 😀🙌"
2022-12-28 20:16:47+00:00,Nedbank,"@dlakadla_zn Thank you for sharing the love, Njabulo. 🙂"
2022-12-28 20:13:52+00:00,Ochen_Mp,@EugeneMt @Nedbank am currently paying up your loan ... coming to bank with you 2023. Keep on looking after your people
2022-12-28 20:13:37+00:00,Nedbank,"@TebogoDtown Awesome feedback. Thank you, Tebogo. 🙂"
2022-12-28 20:11:31+00:00,Nedbank,@ChizeeKay_Rsa You may DM us at anytime should you require any assistance 💚
2022-12-28 20:10:36+00:00,nomap_academy,"@Nedbank Bengifuna ukudayisa inyama yenhloko kodwa,"
2022-12-28 20:06:52+00:00,FighterJabu,@Bl1gp @EugeneMt @FNBSA @Nedbank They give us no option…
2022-12-28 20:05:28+00:00,Nedbank,"@OrmgroupM Hi there, we would be delighted to assist :) They may DM us at anytime and we will have one of our dedicated bankers to contact them and assist further 💚"
2022-12-28 20:03:16+00:00,Nedbank,"@Andza_06 Hi Andza, kindly note that you will need to email your CV to our recruitment team at Jobs@Nedbank.co.za or visit https://t.co/psShgoOQKU for opportunities available. Best of luck 💚"
2022-12-28 20:01:11+00:00,palulukobuwe,"@Madam_PB @Nedbank  I did a recorded video interview 2 weeks ago, haven't heard anything till date."
2022-12-28 19:55:19+00:00,Adelaide_Mashil,@EugeneMt The horrible experience I have with @Nedbank I'll never forget ele New years Eve I had to migrate to @FNBSA so we'll see
2022-12-28 19:52:05+00:00,Bl1gp,@Nedbank @ISRAELSTOCK2 Where can I view for investment
2022-12-28 19:46:57+00:00,PuleRadebe18,"@EugeneMt I'm waiting for @FNBSA to decline my application whereas its approved on the app (whats the use)
After this Friday if they decline, I move everything, personal, friends, business to @Nedbank with immediate effect. I've already prepared to move, just waiting for @FNBSA to fumble"
2022-12-28 19:46:36+00:00,Bl1gp,"@FighterJabu @EugeneMt @FNBSA Been thinking about it also but today I've decided I'm leaving them,got horrible service today and day before,it's like u disturbing them when u there to look for assistance, going to check out @nedbank tomorrow then cash out if I'm happy with them"
2022-12-28 19:44:12+00:00,Nedbank,"@mkhatshwa7 We have loans from R2,000 up to R300,000. Get a personalised interest rate and repayment terms of 6 to 72 months. Applying is simple online here: https://t.co/WC1PAcXR98"
2022-12-28 19:42:20+00:00,JMadingwaneng,@EugeneMt Nyambose my friend you are lucky to be offered loans by @Nedbank mina they did what @FNBSA did to you.
2022-12-28 19:41:36+00:00,SLolonga,@Nedbank I will order pizza for dinner tomorrow night ✔️
2022-12-28 19:41:31+00:00,tsholanangNich,@Nedbank Thank you🙏
2022-12-28 19:40:17+00:00,Nedbank,@LuckyEvansCeo Thank you for your awesome feedback Lucky 💚
2022-12-28 19:40:12+00:00,Nedbank,"@Kulani_SA When you're ready to switch, send us a DM and we'll assist 😀 You can also view our accounts on offer here: https://t.co/JOi8PsfCYL"
2022-12-28 19:40:02+00:00,Nedbank,@ngwenyathabs Thank you for sharing your wonderful feedback. 💚🙂
2022-12-28 19:39:22+00:00,Saint_Stara,"@EugeneMt @FNBSA Been banking with them for more than 12 years, I even have a funeral plan with them but I can't be loaned a mere R5k just a R5k when I was in need to pay my Rent. Tomorrow I'm opting out and canceling everything that I have with them. @Nedbank are you ready for me?"
2022-12-28 19:34:49+00:00,Nedbank,"@briantemba Hi Brian, you may DM us with your details and we will assist further 💚"
2022-12-28 19:32:36+00:00,Nedbank,@ronzoctober We appreciate your feedback. 💚
2022-12-28 19:30:54+00:00,Ayo_Bhengu,"@Nedbank @nedbanksport I have a huge problem here... I'm in Mozambique at the moment, I withdrew funds from Nedbank using my SA Nedbank card which I had activated to withdraw here....

I did not receive the money but an SMS came in saying I had withdrawn 5000 MT that I didn't get"
2022-12-28 19:30:42+00:00,Nedbank,@Mokwena_Moroka This is truly awesome to hear Moroka 💚
2022-12-28 19:30:03+00:00,Nedbank,"@ShaladeF Hi there, we are extremely sorry to hear about your experience. Feel free to DM us to assist further. 💚"
2022-12-28 19:30:02+00:00,Tumi_Speaking,@Nedbank Your app does not allow me to unblock my card or apply for a replacement card? I hope you don’t expect me to go to a branch for this?
