Date,User,Standard_Tweets
2022-12-23 18:13:16+00:00,phyblo,@thembu_tp @DeciousMolekoa @StandardBankZA @HuaweiZA Thank you Thembu
2022-12-23 18:12:53+00:00,phyblo,@DeciousMolekoa @StandardBankZA @HuaweiZA Thank you Dec
2022-12-23 18:12:41+00:00,phyblo,@jackinho21 @StandardBankZA @HuaweiZA Jacki 🤗
2022-12-23 18:11:57+00:00,phyblo,@Pyzozo85 @StandardBankZA @HuaweiZA Thank you P
2022-12-23 18:08:00+00:00,Chai31706310,@MichaelBucwa @StandardBankZA is quite user friendly
2022-12-23 17:59:57+00:00,rz_sithole,@StandardBankZA It doesn't matter anymore... I'm going to @Nedbank
2022-12-23 17:59:45+00:00,Cndy__M,"@StandardBankZA Definitely and i plan to stick to it
#HowAboutNowSummer"
2022-12-23 17:56:54+00:00,kaola23,@phyblo @StandardBankZA @HuaweiZA Well done ausi Kholofelo 👌🏿 💞
2022-12-23 17:56:06+00:00,meriri,@malose_lml @RunningWithTum1 @TotalsportsSA @cg_nedbank @Ndumie_Mcyong @StandardBankZA @tumisole Well done champ Malose 👏🏽👏🏽
2022-12-23 17:41:16+00:00,Mulaudzi_Titus,@StandardBankZA 👟👟👟 #HowAboutNowSummer
2022-12-23 17:38:27+00:00,kea_kins,@StandardBankZA I did and I still can’t get in to my app. This is frustrating you guys
2022-12-23 17:15:01+00:00,glo_zanayi,"@thando4real @MichaelBucwa @StandardBankZA Most yes... nedbank, capitec, absa,bidvest bank and the worst FNB."
2022-12-23 17:07:55+00:00,FrankeezY__,@MichaelBucwa I go with @StandardBankZA
2022-12-23 16:50:11+00:00,CMagonyane,@MichaelBucwa @StandardBankZA does for me
2022-12-23 16:48:43+00:00,ShereenDavids6,@StandardBankZA I would like to have a quiet day at home with the family ❤️
2022-12-23 16:25:20+00:00,StandardBankZA,@kea_kins Please check your network connection and if It is stable then please reboot your device.
2022-12-23 16:23:19+00:00,_Lebo_s,@StandardBankZA 👟🕺
2022-12-23 16:08:46+00:00,StandardBankZA,"@Phum_Mercy We can imagine how excited granny is to see you, Mercy 😊. Where does your granny stay? 💙 #HowAboutNowSummer"
2022-12-23 16:06:03+00:00,kea_kins,@StandardBankZA https://t.co/TVRlqrlm8P
2022-12-23 16:05:01+00:00,StandardBankZA,"@YOLI93_ That sounds lovely, Yoli 😊. Are you planning any summer activities with your son? 💙 #HowAboutNowSummer #ItCanBe"
2022-12-23 16:02:35+00:00,StandardBankZA,"@maeyanemaila Looking good, Dikoko 😎. Are you enjoying your summer? 💃 #HowAboutNowSummer #ItCanBe"
2022-12-23 15:54:49+00:00,JsMphego,@StandardBankZA 👟#HowAboutNowSummer
2022-12-23 15:44:23+00:00,hlalele88,@StandardBankZA Very much active🙂
2022-12-23 15:41:02+00:00,StandardBankZA,"@__Reabetswe__ The weather is allowing, Reabetswe 😉. Wishing you and your family an incredible holiday season. 💙 #HowAboutNowSummer"
2022-12-23 15:40:46+00:00,Nathi_Lucifer,"@StandardBankZA 😂😂 how about that, not yet 😅😅"
2022-12-23 15:36:27+00:00,StandardBankZA,"@Sabie1985 As children, we always heard Mom say there was food at home, and she was right, Anna 😅. Have you been able to stay disciplined this December? 💙 #HowAboutNowSummer"
2022-12-23 15:33:50+00:00,StandardBankZA,"@trea_88 Our weekend is made, thanks to you @trea_88😊."
2022-12-23 15:31:44+00:00,StandardBankZA,"@AweSomeRosa Please let us know if you need assistance with the debit order, if possible, kindly give us more details so our team can look into this."
2022-12-23 15:31:28+00:00,thando4real,@glo_zanayi @MichaelBucwa @StandardBankZA Did u try dem all to come to this conclusion?
2022-12-23 15:26:37+00:00,StandardBankZA,"@Cndy__M The December budget must be adhered to, Cindy 🏆. Are you already working on preparing your budget for the new year? 💙 #HowAboutNowSummer"
2022-12-23 15:24:02+00:00,GomolemoGololo,@StandardBankZA @ShaunTumelo1 Blind ya masepa
2022-12-23 15:23:10+00:00,StandardBankZA,"@TVNDee It's time to put together those summer outfits, Anele 🌞. What have you been up to this Dezemba? 💙 #HowAboutNowSummer"
2022-12-23 15:15:36+00:00,StandardBankZA,"@BeverleyAntho16 We love to see it, Beverly 😋. Have you started making plans for your summer vacation yet? 💃 #HowAboutNowSummer"
2022-12-23 15:12:25+00:00,trea_88,"@MichaelBucwa @StandardBankZA is the best by far. I’ve used @FNBSA @Nedbank @CapitecBankSA, but they don’t reach @StandardBankZA at all"
2022-12-23 15:10:57+00:00,StandardBankZA,"@ShereenDavids6 We're here for these vibes, Shereen 😊. What are your plans for Christmas this year? 🎄 #HowAboutNowSummer"
2022-12-23 15:09:31+00:00,StandardBankZA,@Sarbie16 🤗
2022-12-23 15:08:08+00:00,AweSomeRosa,"@StandardBankZA Please, while you lax in reversing and fixing this issue. Do not debit my account on the 27th with R 22 K+ you have planned to strike. I need a call to confirm that the debit of such an amount will not happen."
2022-12-23 15:04:03+00:00,7pmInJozi,Mixing @StandardBankZA and International payments is a disaster…you guys are the worst @CapitecBankSA did far better…even the assistants are the worst….
2022-12-23 15:01:41+00:00,Deepak21g,@StandardBankZA Such a waste of time.
2022-12-23 14:59:23+00:00,StandardBankZA,"@MTsetla Well done, Malefo 😀. Where do you like to redeem your UCount Rewards points? 🛒 #BecauseUCount #HowAboutNowSummer"
2022-12-23 14:59:14+00:00,StandardBankZA,@Deepak21g Perhaps your personal details need to be updated. Please visit any of our Standard Bank Branches with your FICA documents no older than 3 months for verification.
2022-12-23 14:58:15+00:00,Sarbie16,@MichaelBucwa @StandardBankZA  is the best bank and has the best mobile app.
2022-12-23 14:58:05+00:00,MatthewsMahlubi,@myhandle69 @MichaelBucwa @StandardBankZA @capitec Capitec App is user friendly
2022-12-23 14:57:32+00:00,St_Magah,@StandardBankZA Makro 🕺🏼🕺🏼
2022-12-23 14:57:23+00:00,StandardBankZA,"@khosismom You are 100% correct, Khauhelo 😃. Which of our rewards retailers will you be visiting if you get your hands on the 20 000 UCount rewards points? 🛒 #BecauseUCount #HowAboutNowSummer"
2022-12-23 14:52:30+00:00,Deepak21g,@StandardBankZA With in the last 5 years.
2022-12-23 14:51:26+00:00,StandardBankZA,"@RichieRichSA1 We appreciate your festive spirit, Rich 🤩. What are you planning to do on Christmas day? 🎄 #HowAboutNowSummer"
2022-12-23 14:51:06+00:00,StandardBankZA,@Deepak21g And when did you open the account?
2022-12-23 14:47:59+00:00,StandardBankZA,"@Chef_Mwiza The key is to maintain a perfect balance, Mawiza 😀. Have you made any plans for the summer yet? 💃 #HowAboutNowSummer"
2022-12-23 14:40:31+00:00,StandardBankZA,"@KayPotter25 The backyard is the perfect place to kick back and relax during the summer, Kaylin 😀. Who are you backyard chilling with this summer? ✨ #HowAboutNowSummer"
2022-12-23 14:39:24+00:00,PillayVanisha,"@StandardBankZA Definitely have a day planned of family fun at our famous hangout family spot zoo lake where I'll be show casing my famous combos 😋
#HowAboutNowSummer 
#ItCanBe"
2022-12-23 14:37:22+00:00,Mbuyiseli1,@sa_lottery @FNBSA @CapitecBankSA @StandardBankZA @tymebankza How do I check that I'm the winner?
2022-12-23 14:34:37+00:00,StandardBankZA,"@JacksonSelepe Ready for takeoff, Kwena 😉. Where are you off to for vacay? 🧳 #HowAboutNowSummer"
2022-12-23 14:31:24+00:00,StandardBankZA,"@motala62 We see you, Tshepo 😎. Do you have any exciting plans for the summer? 🌞 #HowAboutNowSummer"
2022-12-23 14:30:19+00:00,GavinPansegrouw,@StandardBankZA I am refering to all emails!  The problem is definitely not resolved
2022-12-23 14:29:08+00:00,lenyasalaafrica,"@MichaelBucwa @StandardBankZA,  that APP just makes my life easy."
2022-12-23 14:27:49+00:00,StandardBankZA,@GavinPansegrouw Hi Gavin. we appreciate you giving us the chance to help. Our service team informed us via email communication that they got in touch. Kindly refer to the email that was sent t for the outcome of your service request. Enjoy the rest of your day further. 💙
2022-12-23 14:27:33+00:00,StandardBankZA,"@majozis3 This festive, you are catching flights, not feelings, Siyabonga 💃. Will you be going away with friends or family? 💙 #HowAboutNowSummer"
2022-12-23 14:22:49+00:00,StandardBankZA,"@MaleeT16901655 Let the good roll, Malee 😎. Have you made any plans for the summer yet? 🌞 #HowAboutNowSummer"
2022-12-23 14:21:19+00:00,StandardBankZA,"@kea_kins Hi Luna. Thank you for connecting with us. Please note that all our digital platforms are currently fully function. Are you experiencing any issues? If yes, please send us a screenshot so we can have a look."
2022-12-23 14:20:58+00:00,malose_lml,@audreyMhlanga @RunningWithTum1 @TotalsportsSA @cg_nedbank @Ndumie_Mcyong @StandardBankZA @tumisole Thank you champ
2022-12-23 14:20:50+00:00,malose_lml,@thembu_tp @RunningWithTum1 @TotalsportsSA @cg_nedbank @Ndumie_Mcyong @StandardBankZA @tumisole Thank you champ 🙏🏾
2022-12-23 14:17:00+00:00,StandardBankZA,"@Nathi_Lucifer You said it, Nathi 💃. Did you buy yourself Christmas clothes? ✨ #HowAboutNowSummer"
2022-12-23 14:15:19+00:00,StandardBankZA,Our team is currently looking into the matter and will revert back to you soon.
2022-12-23 14:14:02+00:00,jaymukhethiwa,"@MichaelBucwa @StandardBankZA   @FNBSA  
They are the best"
2022-12-23 14:12:31+00:00,StandardBankZA,"@ClintonJames007 That's correct, Clinton 🥳. Are you planning to save the points for a rainy day if you win? ✨ #BecauseUCount #HowAboutNowSummer"
2022-12-23 14:11:45+00:00,StandardBankZA,"@mzala4sho Hi there, so sorry for the experience you have had at the branch. Please tell us more about it. Send us a DM with your contact details so that the team can investigate this further."
2022-12-23 14:10:39+00:00,kea_kins,Are your systems down again 😤 @StandardBankZA
2022-12-23 14:08:21+00:00,StandardBankZA,"@Kittykat_01 Nicely done, Kat 😉. Will you be visiting any of our reward retailers this festive? ✨ #HowAboutNowSummer #BecauseUCount"
2022-12-23 13:58:47+00:00,moruwl,"@Nedbank I have a payment that was paid into my business account in the 12th even today it doesn’t reflect, @StandardBankZA confirmed payment went through and I even have proof of payment. What’s a way forward been emailing this proof of payment."
2022-12-23 13:44:36+00:00,Chlo_Williams18,@StandardBankZA ✈️ #HowAboutNowSummer
2022-12-23 13:42:58+00:00,RichieRichSA1,@StandardBankZA Hi there... when does the competition end ??? Gaaaash I'm holding thumbs so that I cud win something atleast. Hehehehehe #HowAboutNowSummer #ItCanBe 👟👟👟👟👟👟👟 have a blessed festive guys and gals in Blue 💙
2022-12-23 13:41:19+00:00,Chlo_Williams18,@StandardBankZA #HowAboutNowSummer ✈️
2022-12-23 13:39:02+00:00,mzala4sho,"@philile_ngidi @MichaelBucwa @StandardBankZA Been with @StandardBankZA since I was 18, I'm now 36 happy with everything except poor service at Aliwal North branch."
2022-12-23 13:38:59+00:00,RichieRichSA1,@StandardBankZA When it was all abt family the festive cheer love and amazing food. In 2022 we have to worry about loadhsedding. Water cuts. High food and fuel prices . And which family wants to outdo each other or whose gona post the best pics on social media lol.  #HowAboutNowSummer #ItCanBe
2022-12-23 13:38:25+00:00,Nandi1204,@KeaGqi @StandardBankZA SBSA
2022-12-23 13:36:49+00:00,ChaneG47,@StandardBankZA Definitely with my family 💙 #HowAboutNowSummer
2022-12-23 13:32:17+00:00,debwilliams2022,@StandardBankZA ✈️ #HowAboutNowSummer
2022-12-23 13:30:09+00:00,StandardBankZA,@Shumdollar1 💙
2022-12-23 13:27:43+00:00,hollydawg2,@StandardBankZA I'll be chilling with my son for the very first time since it's his first December on this soil
2022-12-23 13:22:42+00:00,LiandreRenene,"@StandardBankZA 🕺🕺🕺🕺
#HowAboutNowSummer"
2022-12-23 13:22:42+00:00,StandardBankZA,@notandow Thank you for your confidence in us. We keep trying our best to make sure that our products meet and exceed our clients' expectations. 💙
2022-12-23 13:18:56+00:00,Deepak21g,@StandardBankZA I currently use the account on an monthly basis
2022-12-23 13:18:20+00:00,Deepak21g,"@StandardBankZA When the account was opened, now I'm not able to use the account ?"
2022-12-23 13:17:37+00:00,StandardBankZA,"@Deepak21g Hi deepak, when was the last you visited the branch? Or made enquiries in your account? FICA helps verify that we still have the correct personal details on our data base."
2022-12-23 13:14:26+00:00,TheIcemanMagic,"@StandardBankZA Okay. You have my screenshots, so ill wait."
2022-12-23 13:14:10+00:00,Shumdollar1,"@StandardBankZA Yes, I did. Thanks"
2022-12-23 13:13:52+00:00,Bomie1995,@myhandle69 @MichaelBucwa @StandardBankZA @capitec You are the problem. Capitec app is easy to use
2022-12-23 13:12:39+00:00,TheIcemanMagic,"@StandardBankZA That in a weeks time, those merchants will bank, and there won't be sufficient funds to to pay them, despite having already paid them a week earlier. Im not happy, and ill fight this issue not only for me, but for every client of
 @FNBSA , @AbsaSouthAfrica @CapitecBankSA"
2022-12-23 13:12:19+00:00,AndreaSandra27,@StandardBankZA @ThandivMqwathi Doing costume party in our yard with a Braai. #HowAboutNow https://t.co/cIvoSO2Ve0
2022-12-23 13:10:09+00:00,TheIcemanMagic,"@StandardBankZA You, @AbsaSouthAfrica ,@FNBSA @CapitecBankSA etc, need to sort out the issue around merchants not banking transactions/payments instantly. This issue around merchants only banking payments 3 days later, a week later is nonsense..we cant be afraid of transacting, because we fear"
2022-12-23 13:10:05+00:00,StandardBankZA,@TheIcemanMagic We are looking into this. We will revert with feedback via DM.
2022-12-23 13:09:06+00:00,notandow,@MichaelBucwa @StandardBankZA is the BEST.  HANDS DOWN🙌🏾🙌🏾
2022-12-23 13:07:30+00:00,TheIcemanMagic,"@StandardBankZA If i dont get a positive resolution here, because as i said before, this system being deployed by you, @Absa , @FNBSA etc, where you honor payments without their consent is something that the law needs to relook at #Ombudsman either decline the payment, or notify the user.."
2022-12-23 13:05:38+00:00,TheIcemanMagic,"@StandardBankZA In other words, the merchant and you guys, attempted to deduct that same amount already deducted on the 20th, on the 22/23rd Dec. This is viewed by you guys as not having sufficient funds, again, despite already paying that merchant successfully on the 20th. Im happy to lawyer up"
2022-12-23 13:03:35+00:00,TheIcemanMagic,"@StandardBankZA Above example was basically what happened to me on 2 payments made, where at the time of payment, a positive balance was remaining. However, despite payment being made with enough funds, the merchant only banked a few days later, when my account had a 0 bal.."
2022-12-23 12:44:09+00:00,LiandreRenene,"@StandardBankZA 👟 🕺 @StandardBankZA 
#HiwAboutNowSummer"
2022-12-23 12:42:35+00:00,StandardBankZA,"@Shumdollar1 Hi CELUMUSA, we hear you and we apologise for inconvenience caused. Did you get sorted?"
2022-12-23 12:33:42+00:00,StandardBankZA,@Fortune_Tshigo We have received the information via DM. We will respond via DM.
2022-12-23 12:32:46+00:00,Deepak21g,"@StandardBankZA 
Why did I receive an sms stating my account with you is no longer Fica complient and needs to be reactivated at a branch ?"
2022-12-23 12:32:05+00:00,nwabisa441,@StandardBankZA 🛋️ #HowAboutNowSummer
2022-12-23 12:31:29+00:00,StandardBankZA,"@NdinguLucree Hi there, all our App functions are currently available. Are you experiencing any issues with the App?"
2022-12-23 12:30:56+00:00,TheIcemanMagic,"@StandardBankZA No that was just an example..please check my dm on 2 payments i was charged an honoring fee for, despite having that positve balance."
2022-12-23 12:28:05+00:00,RungiahCaroline,@StandardBankZA Yes #BecauseUCount #HowAboutNowSummer
2022-12-23 12:27:08+00:00,Nathi_Lucifer,"@StandardBankZA Still at work and will be taking leave on 30th as the 1st of January is my birthday.
My plan is to go home and spend my birthday with my family. It's been 3 years since I last saw them.
17yrs banking with you guys.
I love @StandardBankZA ☺️😍❣️"
2022-12-23 12:15:35+00:00,StandardBankZA,"@sivgreyson You're welcome, Prof😊. Welcome to the blue family💙."
2022-12-23 12:13:54+00:00,StandardBankZA,"@KennyMapakisha Hi Kenny, we're truly sorry for the level of service offered, this is not how we want our customers to feel. Please send us your dad's details so our consultants can urgently reach out to him and assist."
2022-12-23 12:09:44+00:00,Shumdollar1,"@StandardBankZA @nthabiseng_teme I had the same problem. Please train your stuff on dealing with this issue, because it's not convenient to visit the bank 2 or 3 times for the same problem"
2022-12-23 12:08:04+00:00,Kagisho49358182,@TIMNICEMOGOGOLE @FNBSA @StandardBankZA What you are saying is the naked truth if there is anything like that. Their transactions are a mess.
